MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,Presymp_Proportion_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
4,Ebola,1.9282838645154095,14.506307504431982,0.6045414173301991,0.391,0,1,0,1,0
4,Marburg,0.6222948225323014,11.222725028693723,0.6342445717138153,0.346,0,1,0,1,0
4,Lassa,2.2823463720093322e-4,0.6596569396144717,0.36208896106147,0.653,0,1,0,1,0
4,CCHF,0.01664041030259324,8.626146281702871,0.1158658513311481,0.15,0,1,0,1,1
4,Nipah,0.38618544727700244,12.673721221520761,0.6144034930838106,0.201,0,1,0,1,0
4,Zika,0.033041069376921126,13.077123951233878,1.619454969018296e-4,0.067,0,0,1,0,1
4,Mpox,1.7521324544976065,7.99871841769418,0.04575858701681556,0.644,0,1,0,1,0
4,H1N1_18,1.7189229018509766,3.6086355204580447,0.020079422239214183,NA,1,0,0,0,0
4,H2N2,1.6088405713997056,2.948237634975015,0.02140678120234738,NA,1,0,0,0,0
4,H3N2,1.6408459368247124,3.7248717959154507,0.01985058485477955,NA,1,0,0,0,0
4,H1N1_09,1.5182909050602182,3.302900660254431,1.8785808605355594e-4,NA,1,0,0,0,0
4,H5N1,0.12336534106535614,9.904052794416044,0.5300581230733206,NA,1,0,0,1,0
4,SARS,2.0192354247411366,14.7031061030493,0.09682165814544486,NA,1,0,0,0,0
4,MERS,0.9506849376872532,12.4008543652554,0.3740323982515517,0.051,1,0,0,1,0
5,COVID-19_WT,2.8057482219859495,5.1200671939190885,0.028872884058014185,0.498,1,0,0,0,0
5,COVID-19_A,4.191409639371321,3.226288572040052,0.026851418576873735,0.986,1,0,0,0,0
5,COVID-19_D,7.920079096626054,3.558540416052392,0.013009263473713555,0.947,1,0,0,0,0
5,COVID-19_O,10.151547824978746,3.1637802200002882,0.014075121805896726,NA,1,0,0,0,0
5,Ebola,1.9026397276430689,14.769158448632513,0.5887294425340633,0.381,0,1,0,1,0
5,Marburg,0.4103322974652719,16.026475224350055,0.6194918109995368,0.365,0,1,0,1,0
5,Lassa,0.07669665573447985,4.291280639924186,0.34498580469113715,0.671,0,1,0,1,0
5,CCHF,0.02680168013105439,11.661178904925423,0.12231319448282622,0.142,0,1,0,1,1
5,Nipah,0.22680696513720033,12.680887330057729,0.6194725164058988,0.187,0,1,0,1,0
5,Zika,0.10262355786823223,11.898745216275097,6.431648374952639e-4,0.073,0,0,1,0,1
5,Mpox,1.782121540841827,8.712204112445086,0.04701529070278029,0.616,0,1,0,1,0
5,H1N1_18,1.7821283683077433,3.993128220536844,0.02983171487227082,NA,1,0,0,0,0
5,H2N2,1.6512410500948396,3.944196706904029,0.01843972810581984,NA,1,0,0,0,0
5,H3N2,1.6738926359143602,3.213936938267126,0.02082100854295346,NA,1,0,0,0,0
5,H1N1_09,1.4874696262780267,2.9839353228483976,2.2712140936462967e-4,NA,1,0,0,0,0
5,H5N1,0.07125144902689895,11.472718053740508,0.5471609083487592,NA,1,0,0,1,0
5,SARS,2.463769215518958,5.981234972646499,0.1025789602719628,NA,1,0,0,0,0
5,MERS,1.152510375013471,12.277471016704622,0.39270761085830524,0.038,1,0,0,1,0
6,COVID-19_WT,2.4925034939630017,5.037591359428432,0.028163931640058357,0.521,1,0,0,0,0
6,COVID-19_A,4.3511622010789255,4.361868942986184,0.03569386810743321,0.99,1,0,0,0,0
6,COVID-19_D,5.585657699629711,3.449838255570001,0.027152509363301693,0.945,1,0,0,0,0
6,COVID-19_O,7.721036618065081,3.353424087860541,0.009715413562110881,NA,1,0,0,0,0
6,Ebola,1.8002275151702845,15.773680668343255,0.6278235947476121,0.357,0,1,0,1,0
6,Marburg,0.5377975301301565,5.840751032991851,0.6156665808528847,0.311,0,1,0,1,0
6,Lassa,0.7545490713048186,3.4863428508268965,0.3310748332107178,0.658,0,1,0,1,0
6,CCHF,0.023197519816661117,6.315081186496331,0.129776761728099,0.158,0,1,0,1,1
6,Nipah,0.29406191879997784,13.945018913523635,0.6105539110619105,0.204,0,1,0,1,0
6,Zika,0.11039370331563883,11.82728268770415,7.0403653844221606e-6,0.065,0,0,1,0,1
6,Mpox,1.7681360913875412,8.205072126150611,0.042965370582602865,0.635,0,1,0,1,0
6,H1N1_18,2.0986242248066374,3.610941256233472,0.02888544446323067,NA,1,0,0,0,0
6,H2N2,1.5859503933198298,3.5815504235087485,0.019277043531174987,NA,1,0,0,0,0
6,H3N2,1.6882288894962918,3.2653710181742017,0.024589925054240003,NA,1,0,0,0,0
6,H1N1_09,1.527174097401584,3.1579367911170912,2.1872994735512577e-4,NA,1,0,0,0,0
6,H5N1,0.03656657375663631,15.874403608365576,0.5255508015580064,NA,1,0,0,1,0
6,SARS,2.772258855204994,5.796859668635083,0.09619643468362536,NA,1,0,0,0,0
6,MERS,0.9243294094945458,12.889502344013332,0.4154532649784208,0.036,1,0,0,1,0
7,COVID-19_WT,2.615001176112951,4.787267001497519,0.026486653317300674,0.474,1,0,0,0,0
7,COVID-19_A,4.173037634368967,3.5969203130262075,0.018554743766260855,0.991,1,0,0,0,0
7,COVID-19_D,5.968503433149406,3.5061390562612473,0.01609312509341357,0.95,1,0,0,0,0
7,COVID-19_O,8.484351524570014,3.191180220750844,0.0032096805916417164,NA,1,0,0,0,0
7,Ebola,2.05569548959057,13.947294189284476,0.6219839344865866,0.369,0,1,0,1,0
7,Marburg,0.26897957964153446,11.935487325860933,0.6153971358473364,0.34,0,1,0,1,0
7,Lassa,4.820336919184837e-5,1.651416795021884,0.32124777365586227,0.649,0,1,0,1,0
7,CCHF,0.05156779206993891,18.256362612954383,0.130371533097886,0.158,0,1,0,1,1
7,Nipah,0.16988631148640296,13.37365408630241,0.6019961087065864,0.184,0,1,0,1,0
7,Zika,0.09102416838515749,12.293370318119644,0.0012571527752780855,0.071,0,0,1,0,1
7,Mpox,1.817592064874393,7.786782572049323,0.04878263849829656,0.642,0,1,0,1,0
7,H1N1_18,1.9112736066331046,3.393107176837114,0.024996367676649242,NA,1,0,0,0,0
7,H2N2,1.5743668532275972,3.093044447304385,0.02537822111459341,NA,1,0,0,0,0
7,H3N2,1.7916671396924582,3.4235531226010143,0.012947295569107505,NA,1,0,0,0,0
7,H1N1_09,1.4761947716662887,3.0018133166979797,2.0200456625939616e-4,NA,1,0,0,0,0
7,H5N1,0.15013584400917449,3.9832119673489834,0.5409788066238952,NA,1,0,0,1,0
7,SARS,2.842726459475714,7.570371165885713,0.08974459352155226,NA,1,0,0,0,0
7,MERS,0.9041315366837036,12.549228311190625,0.38710108894477424,0.043,1,0,0,1,0
8,COVID-19_WT,2.6358697561224917,4.871645850803014,0.032973876401409405,0.456,1,0,0,0,0
8,COVID-19_A,4.416810983287125,2.7380943005725427,0.02337466998615595,0.979,1,0,0,0,0
8,COVID-19_D,5.655020504235549,3.2280290492810764,0.018807041084400872,0.96,1,0,0,0,0
8,COVID-19_O,10.410182193127552,3.4142522139383957,0.012198609738601854,NA,1,0,0,0,0
8,Ebola,1.9472550458409543,15.229858498175865,0.6263431273842167,0.363,0,1,0,1,0
8,Marburg,0.2030572127973531,9.384447540985452,0.6255510708394229,0.348,0,1,0,1,0
8,Lassa,1.3558530650508088e-5,3.8683093687453463,0.34569073082824897,0.648,0,1,0,1,0
8,CCHF,0.022915625095275144,23.041291581032254,0.1235257790804842,0.166,0,1,0,1,1
8,Nipah,0.26709015618558385,12.23861683797216,0.6090205060734202,0.196,0,1,0,1,0
8,Zika,0.02644444030011944,11.128813659105482,2.4128573034976637e-5,0.075,0,0,1,0,1
8,Mpox,1.8124049723416622,8.973415223920215,0.026308992549446204,0.635,0,1,0,1,0
8,H1N1_18,1.8911009726227581,3.087440610733116,0.028748625733423978,NA,1,0,0,0,0
8,H2N2,1.6794960781075277,4.153324960823173,0.019993833313360503,NA,1,0,0,0,0
8,H3N2,1.7376611883024982,3.370754608624244,0.013724787869603043,NA,1,0,0,0,0
8,H1N1_09,1.469563868966672,3.0666855568706315,2.0389902615246827e-4,NA,1,0,0,0,0
8,H5N1,0.13960618200481273,12.131477523283632,0.4979751887890665,NA,1,0,0,1,0
8,SARS,3.0696001573993597,10.973968079311595,0.10518244334362854,NA,1,0,0,0,0
8,MERS,0.9627460048431115,12.75886614859541,0.37259264214707427,0.035,1,0,0,1,0
9,COVID-19_WT,2.438133936594425,4.585106495219977,0.018042776173965516,0.5,1,0,0,0,0
9,COVID-19_A,4.765389712875652,3.7821744575486065,0.02977866877128302,0.985,1,0,0,0,0
9,COVID-19_D,6.150708743424204,3.534105676636676,0.021077015066956827,0.943,1,0,0,0,0
9,COVID-19_O,9.768316245532217,3.215711288596333,0.007239861866862406,NA,1,0,0,0,0
9,Ebola,1.9206290848597998,15.064599014464404,0.62635591649708,0.344,0,1,0,1,0
9,Marburg,0.42256938323019705,5.369118728453143,0.5976061379403935,0.361,0,1,0,1,0
9,Lassa,0.02619337636429794,17.745192145494343,0.33700869151146545,0.687,0,1,0,1,0
9,CCHF,0.03724849482764532,12.460912973319866,0.1232973257539469,0.169,0,1,0,1,1
9,Nipah,0.43484227114226975,13.391297082834337,0.6100649083329028,0.187,0,1,0,1,0
9,Zika,0.026942497539738396,14.33306388274874,7.905567607795655e-5,0.071,0,0,1,0,1
9,Mpox,1.7566330443142208,8.719698571680262,0.04319427917597178,0.647,0,1,0,1,0
9,H1N1_18,1.5764665464944825,3.176480904511316,0.027518677967600526,NA,1,0,0,0,0
9,H2N2,1.6804669209972438,4.043632358729774,0.01924014483854728,NA,1,0,0,0,0
9,H3N2,1.6502989804232326,3.660559589725988,0.01645354495650364,NA,1,0,0,0,0
9,H1N1_09,1.4854512310649488,3.041563627350072,1.8620397746675092e-4,NA,1,0,0,0,0
9,H5N1,0.14056334588143443,14.474711365158365,0.5295585035907117,NA,1,0,0,1,0
9,SARS,2.223636432548947,13.102126798943239,0.08680246374841986,NA,1,0,0,0,0
9,MERS,0.9269669500001002,12.603974757918058,0.41441300805746273,0.032,1,0,0,1,0
10,COVID-19_WT,2.692686902692655,4.522951162112092,0.027865974731685016,0.458,1,0,0,0,0
10,COVID-19_A,4.377771182897889,4.169828684679847,0.022513346263309558,0.979,1,0,0,0,0
10,COVID-19_D,3.837186670843,3.480454143150925,0.016587768253872273,0.947,1,0,0,0,0
10,COVID-19_O,10.003416131260094,3.154268984328747,0.0037279303215768393,NA,1,0,0,0,0
10,Ebola,2.084865380889591,14.07618886667437,0.6302508847720621,0.392,0,1,0,1,0
10,Marburg,0.40422994470529217,8.102593878100244,0.6366726126229768,0.351,0,1,0,1,0
10,Lassa,0.8823239629281295,11.861621456995842,0.3444968985631276,0.645,0,1,0,1,0
10,CCHF,0.006269535716309345,14.725098698364086,0.11823716530720169,0.153,0,1,0,1,1
10,Nipah,0.3312577730290227,13.125829122319045,0.6158914678294103,0.185,0,1,0,1,0
10,Zika,0.12955196312047967,13.046115032230265,3.568172842387916e-9,0.074,0,0,1,0,1
10,Mpox,1.7779487264556526,8.407371673909147,0.02525534188082872,0.661,0,1,0,1,0
10,H1N1_18,1.828516783623341,3.4459749456281035,0.02210204581497237,NA,1,0,0,0,0
10,H2N2,1.6064513397565845,3.2830037598680115,0.020688151975913577,NA,1,0,0,0,0
10,H3N2,1.6632174810492886,3.5667106676882163,0.026259737327280392,NA,1,0,0,0,0
10,H1N1_09,1.5734017065753414,3.035317644526632,1.9138903128091057e-4,NA,1,0,0,0,0
10,H5N1,0.05734700414830854,7.090331729536229,0.5435441076144736,NA,1,0,0,1,0
10,SARS,2.811182196618348,12.260039877651918,0.09971545679048306,NA,1,0,0,0,0
10,MERS,0.9112324909548257,12.442418420490908,0.4063951062890629,0.034,1,0,0,1,0
11,COVID-19_WT,2.6017869547511716,5.008434147038301,0.03284503788268741,0.466,1,0,0,0,0
11,COVID-19_A,4.41070432321217,4.0668755108780195,0.020648776566492957,0.989,1,0,0,0,0
11,COVID-19_D,7.277565327810255,3.6136983582703603,0.018009464566356062,0.938,1,0,0,0,0
11,COVID-19_O,11.424443760131425,3.302226460527557,0.0069733109006662125,NA,1,0,0,0,0
11,Ebola,1.8703247489259203,15.226879991609222,0.6140532318688066,0.366,0,1,0,1,0
11,Marburg,0.2138007834364361,6.272434594749287,0.6366548209094812,0.372,0,1,0,1,0
11,Lassa,0.23307470479101913,11.717489065356585,0.30312303554809483,0.651,0,1,0,1,0
11,CCHF,0.03698407986970038,11.848289132880724,0.10372208420284705,0.164,0,1,0,1,1
11,Nipah,0.3670386610053501,13.202334567059854,0.6122508608009792,0.198,0,1,0,1,0
11,Zika,0.023017539177801874,13.849482368085079,4.504940524323622e-4,0.065,0,0,1,0,1
11,Mpox,1.8031251689441827,7.133078597577436,0.05163858630890851,0.622,0,1,0,1,0
11,H1N1_18,1.9125599855182391,3.847422575983854,0.029219984856899826,NA,1,0,0,0,0
11,H2N2,1.5552966962337003,3.1439627510095542,0.02935809764074905,NA,1,0,0,0,0
11,H3N2,1.8346082842498863,3.5465509576198935,0.02500313293252827,NA,1,0,0,0,0
11,H1N1_09,1.5829691554747325,2.9916380265262883,2.0521874748875127e-4,NA,1,0,0,0,0
11,H5N1,0.08881251167010429,11.193901567554612,0.5186881776800819,NA,1,0,0,1,0
11,SARS,3.213665897526678,14.204182948834621,0.11838387672798369,NA,1,0,0,0,0
11,MERS,0.7381322627082145,12.385546151895985,0.4166755119913376,0.04,1,0,0,1,0
12,COVID-19_WT,2.576768932878274,4.86679878326875,0.025529182571436996,0.508,1,0,0,0,0
12,COVID-19_A,4.945410749365923,3.376337605070016,0.024015269677333844,0.986,1,0,0,0,0
12,COVID-19_D,5.1009448937658215,3.519344035058148,0.02021706783230002,0.942,1,0,0,0,0
12,COVID-19_O,10.435282794728275,3.1673731433587773,0.008548271172957811,NA,1,0,0,0,0
12,Ebola,1.9662327377644722,15.461020249383942,0.6444687610608687,0.358,0,1,0,1,0
12,Marburg,2.4697067728227933,13.51573996163836,0.6084754263417917,0.352,0,1,0,1,0
12,Lassa,0.006110257200214765,10.463322125306009,0.3495976278371054,0.654,0,1,0,1,0
12,CCHF,0.004306501471090684,3.0012976456774383,0.13021754183095854,0.13,0,1,0,1,1
12,Nipah,0.718580328281008,13.004716195482793,0.6246989594146036,0.194,0,1,0,1,0
12,Zika,0.12316755857075756,12.41940556351546,3.675490352628977e-5,0.091,0,0,1,0,1
12,Mpox,1.7348684993591628,9.52342000027047,0.034754157327874846,0.634,0,1,0,1,0
12,H1N1_18,1.996273364804179,2.931525166395125,0.020016207564622163,NA,1,0,0,0,0
12,H2N2,1.592851091042272,3.03950483819769,0.0213465272293461,NA,1,0,0,0,0
12,H3N2,1.7452928955997284,3.329179828870565,0.02386646449337688,NA,1,0,0,0,0
12,H1N1_09,1.4629995685566572,3.214900964940244,1.9781153795844753e-4,NA,1,0,0,0,0
12,H5N1,0.18935031591128906,5.285736150646731,0.5618332461342672,NA,1,0,0,1,0
12,SARS,3.008594742925373,10.648030531344297,0.09695692855948669,NA,1,0,0,0,0
12,MERS,0.9441357926912575,12.69378761148902,0.4110949272411678,0.047,1,0,0,1,0
13,COVID-19_WT,2.5198398690000055,4.754904606900464,0.03188814303299489,0.443,1,0,0,0,0
13,COVID-19_A,4.611344854097314,2.8558502672140436,0.020950192504645325,0.983,1,0,0,0,0
13,COVID-19_D,4.654601236874868,3.548153962581363,0.0153574520477539,0.942,1,0,0,0,0
13,COVID-19_O,7.686589852141452,3.3140693129123178,0.00856501675073917,NA,1,0,0,0,0
13,Ebola,1.7864126294183673,17.223190919767795,0.585396242967844,0.402,0,1,0,1,0
13,Marburg,0.25933083372094184,7.945012699060565,0.6315433032335449,0.35,0,1,0,1,0
13,Lassa,0.022998338813444392,3.655706244472055,0.32685870555925156,0.655,0,1,0,1,0
13,CCHF,0.023539427272847305,12.297068467354332,0.11649160582084674,0.165,0,1,0,1,1
13,Nipah,0.1840750782284447,12.930008574900235,0.5952799641391128,0.194,0,1,0,1,0
13,Zika,0.02745082335612011,13.205409150098788,8.049385477683777e-6,0.07,0,0,1,0,1
13,Mpox,1.8045102495679477,7.46234568453101,0.04455691925153935,0.669,0,1,0,1,0
13,H1N1_18,1.6287113997138405,2.8062186813101357,0.026273529489990323,NA,1,0,0,0,0
13,H2N2,1.6144304585029823,3.285216000080682,0.016299520445095497,NA,1,0,0,0,0
13,H3N2,1.5849846138943517,3.5940436268473492,0.029503231284322015,NA,1,0,0,0,0
13,H1N1_09,1.4886316240101103,3.4767206784432676,1.776012807416069e-4,NA,1,0,0,0,0
13,H5N1,0.13355098563510787,8.453988901692993,0.548489277720905,NA,1,0,0,1,0
13,SARS,2.617207683713728,9.761118125052482,0.09841496735583229,NA,1,0,0,0,0
13,MERS,1.112176744563837,12.649336796653849,0.3600833312843162,0.037,1,0,0,1,0
14,COVID-19_WT,2.5245115873695707,4.817472512620884,0.02504650508072711,0.446,1,0,0,0,0
14,COVID-19_A,4.332181343013116,3.1530730460651424,0.029749336745421698,0.985,1,0,0,0,0
14,COVID-19_D,2.7465190411658815,3.6778284174780445,0.024282072396491414,0.937,1,0,0,0,0
14,COVID-19_O,8.641442694446479,3.1922054098176873,0.00665932123933724,NA,1,0,0,0,0
14,Ebola,2.0090549518796403,17.583954804294034,0.5973466528447624,0.37,0,1,0,1,0
14,Marburg,0.28165708031087416,7.461094850059402,0.6315429120783674,0.347,0,1,0,1,0
14,Lassa,0.0013594974933677033,9.385288964154906,0.3590557915561258,0.641,0,1,0,1,0
14,CCHF,0.01196858648624387,23.831600879814346,0.12885253611606123,0.163,0,1,0,1,1
14,Nipah,0.3547147750853473,12.912101169180545,0.6122614367913086,0.197,0,1,0,1,0
14,Zika,0.3429570889800446,10.901297460064521,1.7715293115620155e-6,0.078,0,0,1,0,1
14,Mpox,1.8673532384616875,9.642033898617827,0.040133852646452674,0.653,0,1,0,1,0
14,H1N1_18,1.3826981217604513,3.63471762943609,0.028309082163032143,NA,1,0,0,0,0
14,H2N2,1.5543187960271923,3.014519012292917,0.01862366000731204,NA,1,0,0,0,0
14,H3N2,1.708590283592171,3.43311386571172,0.028538919097542054,NA,1,0,0,0,0
14,H1N1_09,1.5452942318988212,2.991887575727761,2.128363230651411e-4,NA,1,0,0,0,0
14,H5N1,0.03765934903567833,6.1981190887051145,0.5317879214323982,NA,1,0,0,1,0
14,SARS,3.5541807894460025,4.068583671292501,0.09560241674470889,NA,1,0,0,0,0
14,MERS,1.006453455961988,12.42485277697303,0.38815406840164896,0.028,1,0,0,1,0
15,COVID-19_WT,2.5158180902739793,4.711198339934479,0.03414197442400835,0.53,1,0,0,0,0
15,COVID-19_A,4.45688927456439,3.7173488811678728,0.03191209452129987,0.985,1,0,0,0,0
15,COVID-19_D,6.096834352298571,3.5563448512194284,0.032341606743323974,0.947,1,0,0,0,0
15,COVID-19_O,9.883942215581454,3.049468521146851,0.004572112656246406,NA,1,0,0,0,0
15,Ebola,1.8707944806157444,15.172112242531744,0.6057371092022438,0.34,0,1,0,1,0
15,Marburg,0.9100721213587245,13.094871031031799,0.6297390487095823,0.382,0,1,0,1,0
15,Lassa,3.787612831985602e-5,8.06012746372246,0.3149831726359384,0.647,0,1,0,1,0
15,CCHF,0.006326943135761526,10.427094394709204,0.1252226090431667,0.16,0,1,0,1,1
15,Nipah,0.2376841329538342,13.75539089363206,0.6189358570962042,0.179,0,1,0,1,0
15,Zika,0.11206908221612405,13.859727595623134,5.289452252683971e-7,0.056,0,0,1,0,1
15,Mpox,1.7885582188256612,8.161154746233539,0.04182027435953254,0.647,0,1,0,1,0
15,H1N1_18,1.9156849849587863,3.1769692727797456,0.02592218902427703,NA,1,0,0,0,0
15,H2N2,1.632128664121083,3.2729186056187825,0.019144507214092343,NA,1,0,0,0,0
15,H3N2,1.6395666923042518,3.5177533293998238,0.018642069944109257,NA,1,0,0,0,0
15,H1N1_09,1.4792891366980194,2.9044421346440115,2.0475202879026444e-4,NA,1,0,0,0,0
15,H5N1,0.12650364583118448,5.453917300518942,0.5490983712074586,NA,1,0,0,1,0
15,SARS,3.3991618619567743,2.7776625190153235,0.08527658199301363,NA,1,0,0,0,0
15,MERS,1.0706927466217775,12.664018158527105,0.3843065953322367,0.049,1,0,0,1,0
16,COVID-19_WT,2.83224137539446,4.441816379989814,0.021002507774305203,0.567,1,0,0,0,0
16,COVID-19_A,4.414024985361473,3.871703401617734,0.030938768371904984,0.985,1,0,0,0,0
16,COVID-19_D,7.1051722468223835,3.6743937004869607,0.030672870936245954,0.952,1,0,0,0,0
16,COVID-19_O,9.965136560373395,3.1156814762277802,0.005898357089308007,NA,1,0,0,0,0
16,Ebola,1.811168554959389,13.75160542771225,0.5883942850664313,0.371,0,1,0,1,0
16,Marburg,0.8923006658164895,12.636784758902486,0.6085715824244595,0.376,0,1,0,1,0
16,Lassa,2.8362807726909155e-5,2.44447443201631,0.34061325798729786,0.645,0,1,0,1,0
16,CCHF,0.01872611347701431,5.7495475029307705,0.11679747871002864,0.163,0,1,0,1,1
16,Nipah,0.2855891435468309,14.262729710340356,0.6136232903816407,0.206,0,1,0,1,0
16,Zika,0.42031565674838034,10.305467822622731,4.323331243641704e-4,0.079,0,0,1,0,1
16,Mpox,1.8364142432898434,8.861231231013539,0.04570994327217544,0.672,0,1,0,1,0
16,H1N1_18,1.808619800063435,3.6499080485242286,0.022766840821132065,NA,1,0,0,0,0
16,H2N2,1.6220866570176948,3.6615585935703003,0.013928630311680495,NA,1,0,0,0,0
16,H3N2,1.9150296502161492,3.6650094487635685,0.02368436095846985,NA,1,0,0,0,0
16,H1N1_09,1.4316790760053835,3.1511264333477254,2.3324356503466178e-4,NA,1,0,0,0,0
16,H5N1,0.05275891864250759,9.142481384921554,0.5477170105693695,NA,1,0,0,1,0
16,SARS,2.6117381652944993,12.14039067644225,0.09164111838723608,NA,1,0,0,0,0
16,MERS,0.7771626913996658,12.36444944045624,0.41257722582196554,0.043,1,0,0,1,0
17,COVID-19_WT,2.7382767804589974,5.228496703407374,0.014796134567899978,0.462,1,0,0,0,0
