MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,Presymp_Proportion_sampled,k_sampled,LatentPeriod_sampled,InfectiousPeriod_sampled,IncubationPeriod_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
2,SARS,3.05050039325138,12.394822364872036,0.09509285971501696,0.13,0.2351913124259019,NA,3.5053150462997467,4.8115852582448895,1,0,0,0,0
2,MERS,1.0761260249418467,15.651673955858495,0.4134099612311761,0.0724,0,NA,15.874031949476258,6.569562311668442,1,0,0,1,0
3,COVID-19_WT,3.3162181266895328,4.864524993261313,0.028052160808559847,0,0.5344561227983032,5.226408897122643,10.178625696502985,6.040499056602686,1,0,0,0,0
3,COVID-19_D,5.427822574180052,4.179792391030524,0.002940768823982136,1,0.37357255318814764,4.506613529838082,5.117313302597731,4.468539214747127,1,0,0,0,0
3,COVID-19_O,13.803501773029446,3.005723843723172,0.0017393213464344311,0.8242,0.42478977272253093,2.494148712703532,3.46402779828235,3.3199777049676515,1,0,0,0,0
3,Ebola,1.739256976298259,10.437559974342527,0.5670239996640958,0.005,0.32846291495211233,9.026038846052561,4.135264584650129,8.187764058746453,0,1,0,1,0
3,Marburg,0.8641083417886442,3.9323696344758794,0.6044393002871774,0.3232,0.5893670188184049,6.522797523840104,2.9657751554503076,4.982215472701588,0,1,0,1,0
3,Mpox,1.8325791853137765,8.239270633491584,0.06902056062727563,0.9944,0.3678826921302635,NA,5.5078338090834205,7.3384928677093315,0,1,0,1,0
3,H1N1_18,1.5852161845453336,3.3128021302129413,0.011607941591926282,0,1.1546480379015425,1.5804913679645551,1.0060884742859832,NA,1,0,0,0,0
3,H1N1_09,1.687116474836792,1.9978671884762598,2.098406944603735e-4,0,7.460080652565096,2.6836950093792322,4.084985128810395,1.791666954638382,1,0,0,0,0
3,SARS,2.8931388354228322,6.423609734420044,0.09672502237017809,0.1892,0.224801389030111,NA,2.415615921100493,4.008085495007184,1,0,0,0,0
3,MERS,0.17668560511852102,13.363678103476046,0.4012405712465412,NA,0.047451875612184724,NA,19.279784763865404,7.429614251080898,1,0,0,1,0
4,COVID-19_WT,1.9873098330751997,4.780390823795009,0.03120257522898663,0.8834,0.41182259127920295,5.545225418512734,9.004833202420745,6.541190794600503,1,0,0,0,0
4,COVID-19_D,2.234872834698293,3.5145378248219354,0.004829307077128607,1,0.20687765231144684,4.359489293176923,6.200502457344131,4.587370936447933,1,0,0,0,0
4,COVID-19_O,7.582989742987948,3.004149667480012,0.006697480865390814,0.819,0.09235733712871261,3.0766854761039926,2.863497254055843,3.4580875651902794,1,0,0,0,0
4,Ebola,1.495163509085551,15.556517490147082,0.5405707220999565,0.0034,0.042011509721960084,10.952921196041682,9.488275406564027,8.295710992423658,0,1,0,1,0
4,Marburg,0.19817220636690036,6.901530384402456,0.607418544762796,0.0202,0.5993362211464445,6.589597524046206,3.4440564302371963,10.196501685728348,0,1,0,1,0
4,Mpox,1.7978752512104208,14.345860134319846,0,0.0212,0.484048536358239,NA,2.3753633404661865,8.374953772567384,0,1,0,1,0
4,H1N1_18,1.7277984089724394,3.8579780752325403,0.025727335003886517,0,0.9091957287384594,1.4976536782588243,0.8915319143638308,NA,1,0,0,0,0
4,H1N1_09,1.1185211953571523,3.9477318448985574,1.7318415347335284e-4,0,9.755110821570945,2.524764409770298,3.8345882226888968,1.0587242825850378,1,0,0,0,0
4,SARS,1.5528033284701916,1.297905730538515,0.09970404592102575,0.174,0.17610239083067503,NA,5.244259031692092,4.916371886176847,1,0,0,0,0
4,MERS,0.6295823310854065,13.286943959498311,0.3474062977051449,NA,0,NA,14.776068359051056,6.9270608988802325,1,0,0,1,0
5,COVID-19_WT,2.843454060301585,4.908541396616376,0.024649773788594145,0.8806,0.5458850789326437,5.826258788639541,16.673816340925814,6.418016213386314,1,0,0,0,0
5,COVID-19_D,4.39921371769784,3.340547944660316,0.020312030055677048,0.9016,0.7498987520283622,4.308826699831109,7.7414984183297895,5.159169349500882,1,0,0,0,0
5,COVID-19_O,8.30436335260355,3.0670865771472218,0.006987166687584686,0.9246,0.23038649405646483,2.2511688150831253,4.105083156227587,3.5134848371382885,1,0,0,0,0
5,Ebola,1.2156607025079647,20.445832470722785,0.5444660257773496,0.004,0.7017268466575077,8.06443234502941,3.484648323895258,8.478941868403425,0,1,0,1,0
5,Marburg,1.6166106375014735,5.626796457612716,0.6472827826127973,0.3176,0.6116920279464644,6.2982859041554455,2.509359301291709,7.093345875702519,0,1,0,1,0
5,Mpox,1.8693259849070725,8.801904564532549,0.11670178296264551,1,0.4620615925803081,NA,3.958772672496905,8.660286792944099,0,1,0,1,0
5,H1N1_18,2.780712780798544,3.60932580513048,0.02445199117412756,0.159,0.5492937794143431,1.7035477360272007,1.1837800017460636,NA,1,0,0,0,0
5,H1N1_09,1.527745954390179,2.758108793972777,1.8096494191286166e-4,0,4.580482233707132,2.6360029944154446,3.2297520456193904,1.5649635393018053,1,0,0,0,0
5,SARS,5.814029046059172,8.50664146096013,0.09827506583403996,0.1278,0.17508026693223638,NA,4.888927257602825,4.698624397508689,1,0,0,0,0
5,MERS,1.043020047263712,3.06107334285391,0.4690095353519312,0,0,NA,17.90072003339358,13.124425224676004,1,0,0,1,0
6,COVID-19_WT,3.3369243622263975,5.085928522513554,0.01870128173390475,1,0.7529080179863633,5.624003546189165,19.44757582923663,5.990532392761667,1,0,0,0,0
6,COVID-19_D,6.2347673489393785,4.208288650868111,0.02002666704084679,0.8972,0.33992342302125755,4.429440064497554,6.829467341555523,4.848754567949152,1,0,0,0,0
6,COVID-19_O,9.278025230542466,3.3811615008242626,0,0.999,0.5730108709180195,3.007626505361039,3.163223814516019,3.439807008744522,1,0,0,0,0
6,Ebola,2.0265378114329926,8.102703340908818,0.6311812364300039,0.004,2.321706909985323,9.552765814833815,4.720247131143643,8.862362133465554,0,1,0,1,0
6,Marburg,1.5408670379736884,7.44241090707964,0.6994078004949199,0.323,0.5614980456187043,6.054545632271416,2.9641237859859757,4.310577599322278,0,1,0,1,0
6,Mpox,1.8130178173870748,7.986619793105264,0.0910503902571286,0.99,0.18510602441731006,NA,6.371488943115168,7.026623417584883,0,1,0,1,0
6,H1N1_18,1.2713977917458321,3.3575395039385327,0.02767078055495948,0,1.1948704240807881,1.658595557130846,0.32004487050282815,NA,1,0,0,0,0
6,H1N1_09,1.4848165818668249,2.847426695148706,2.477058631540749e-4,0,7.014711381862043,2.532932870457111,2.9875291536802795,1.6509934360886385,1,0,0,0,0
6,SARS,3.2514898459796946,3.3204082256305787,0.09167249057000246,0.132,0.188863423436539,NA,4.981533073683671,3.7485650290133545,1,0,0,0,0
6,MERS,1.0379212484284497,9.435084537227542,0.3780957620796742,NA,0.0583854907686582,NA,15.02812239515821,7.954473861661679,1,0,0,1,0
7,COVID-19_WT,0.37309161392272827,4.981060187539129,0.0274203219401792,0.886,0.527263223648048,5.464511117469529,8.970000901910534,6.655606854731785,1,0,0,0,0
7,COVID-19_D,5.616146651460957,4.208042592973747,0.0056405620692906696,1,0.24212327010941617,4.296050289156511,7.881880769529747,5.261854441906688,1,0,0,0,0
7,COVID-19_O,10.402518146210522,3.3629264007506583,0.0012874019737480731,0.9984,0.11615701121752768,2.5674140644938968,3.4453813649282523,3.3620245562813498,1,0,0,0,0
7,Ebola,8.621706827862125,12.538261308683023,0.5197378995854692,0,0.2802041938448818,8.95563824313454,3.934726641101676,8.245755113797438,0,1,0,1,0
7,Marburg,1.5001013489271982,2.928518204972142,0.6345665253710132,0.0248,0.5892534475311172,6.900651932868896,2.81966212655949,4.284076454225769,0,1,0,1,0
7,Mpox,1.8218989534445758,9.326248439054961,0.09566261485043051,0,0.7854610829122768,NA,7.314153616710735,7.040749389635786,0,1,0,1,0
7,H1N1_18,2.72922841188423,1.3943424695079356,0.023890792986144417,0,1.2065529917955367,1.5613706049791922,1.4643371163719336,NA,1,0,0,0,0
7,H1N1_09,1.5362801677255575,3.6682010703892205,2.3601312722738908e-4,0,6.872378150086709,2.635004876293411,2.8154514389950362,1.7019700113241765,1,0,0,0,0
7,SARS,3.230534869055676,8.091014036176585,0.09614913147947717,0.1832,0.24434728567131875,NA,6.101460087340627,4.691409862707819,1,0,0,0,0
7,MERS,0.6756482496355595,14.926974200884324,0.46205771490891173,0.01,13.725047286770018,NA,12.502042390126464,6.472830748590323,1,0,0,1,0
8,COVID-19_WT,2.6465179284332936,4.855405507177725,0.013290435129323333,0,0.5018003568781972,5.298542929958583,11.903220254436881,5.280478107470972,1,0,0,0,0
8,COVID-19_D,5.989917692346686,4.201900497932149,0.020382758756280803,1,0.615501074470447,4.507921667381762,6.410239596746534,5.080271274854044,1,0,0,0,0
8,COVID-19_O,6.39840838623437,3.0508143567868657,0.006993755060281987,0.9276,0.10946674854380478,2.5498475429044065,3.099219109047643,3.435937030958445,1,0,0,0,0
8,Ebola,1.6483291484657867,16.819523574964172,0.5930056878052348,0.004,1.5632581436657347,8.543280390874802,6.27910060806007,8.626561140385824,0,1,0,1,0
8,Marburg,0.5855227532203322,11.096862868677743,0.7088646461647167,0.0254,0.5800294968868255,6.669511943788859,2.537318570465686,5.523744089365605,0,1,0,1,0
8,Mpox,1.8760540642380092,8.10021166625776,0.10056803852473772,0.2224,0.1935911668732091,NA,6.198809452607928,6.115498028750749,0,1,0,1,0
8,H1N1_18,4.117904601835306,1.9646458992008768,0.012972164015781485,0,1.1153858776527725,1.5995062465189875,1.0184603800834449,NA,1,0,0,0,0
8,H1N1_09,1.1706521101063314,2.9121134542135794,2.025743667408291e-4,0.0912,9.351299216755814,2.8917594912147977,4.090106726356211,1.6266328829014138,1,0,0,0,0
8,SARS,3.6053623942852697,10.749237584440888,0.0981824450470531,0.131,0.14733374372504224,NA,6.540715830750621,5.109289940493031,1,0,0,0,0
8,MERS,1.1087619960329578,12.486118420771,0.46986506222138535,0,0,NA,21.306903064455092,6.936173473566085,1,0,0,1,0
9,COVID-19_WT,5.354350103292756,4.848461027967961,0,0.8858,0.4737061225927711,5.670678517014458,9.806446443257874,7.307805343894851,1,0,0,0,0
9,COVID-19_D,3.5542005657752203,4.192260692519582,0.020298268768055624,1,0.81326258691123,4.229649129144432,3.542104823867249,5.075066645614989,1,0,0,0,0
9,COVID-19_O,12.550022034128144,3.085300713116805,0,0.9264,0.09264828729383336,2.6032309921223904,4.119628008944029,3.2741177407413953,1,0,0,0,0
9,Ebola,1.7869856139638807,16.90662520647748,0.5506785303422832,0.0028,2.057370027183328,8.737678959055414,0,8.976773039606801,0,1,0,1,0
9,Marburg,1.584873356838185,14.829584941810666,0.706778163376469,0.0252,0.5947193460496188,6.996727778856436,2.951435544701495,9.327517274514138,0,1,0,1,0
9,Mpox,1.8116916464916066,15.589976999725042,0.02699937168042684,0.3096,0,NA,5.439382795870803,8.035710718108321,0,1,0,1,0
9,H1N1_18,1.7629390299650811,3.111383926064603,0.026028656677164076,0,0.5497908867274505,1.6071474040556724,1.1719692806733313,NA,1,0,0,0,0
9,H1N1_09,1.546642544466983,1.855404308091688,2.1222563800079694e-4,0.3188,9.190876452946497,2.8056578688950786,2.521432020609574,1.5894161497462058,1,0,0,0,0
9,SARS,2.7845780056501863,7.7519979051213035,0.09067141976057366,0.1744,0.19475285818027385,NA,5.767283745824564,4.365891406646363,1,0,0,0,0
9,MERS,0.516881338300467,14.360253304189007,0.4528076946534175,0,0,NA,12.980289813157093,7.8155405687453126,1,0,0,1,0
10,COVID-19_WT,1.6678146049026095,4.607499547829702,0.004801370315766433,0.8902,0.5508857920123286,5.1111018979477425,8.39324146039524,6.245490938992505,1,0,0,0,0
10,COVID-19_D,3.8890205865167564,4.176761353013102,0.002835312207468669,1,0.6087887918271094,4.441504408602653,4.754845174093102,5.100832342212877,1,0,0,0,0
10,COVID-19_O,12.335613055111873,3.2225063025615266,0.006994568299269828,0.9246,0.08697230698363348,3.465834511450586,3.398652247342535,3.502414013938961,1,0,0,0,0
10,Ebola,1.3294299872913802,17.310582201108335,0.5833796640958748,0.0026,0.03815156607621677,9.909369860742547,10.066952653680957,8.35707018651432,0,1,0,1,0
10,Marburg,0.5561460534984577,13.084221869294867,0.5508163795625345,0.0258,0.5046961636970877,6.6390028832085015,2.6951410861410476,6.742892803411301,0,1,0,1,0
10,Mpox,1.7892292380777195,2.0588023138491423,0.037926796348933325,0.2376,0.27747200223080387,NA,5.533333587893645,6.232278734774222,0,1,0,1,0
10,H1N1_18,2.6416381500372688,3.537757387118143,0.024408684604595016,0,0.9514413468576645,1.649709353014742,1.4075152885787745,NA,1,0,0,0,0
10,H1N1_09,1.6004081611941225,2.924922790075079,2.146015854498355e-4,0.0392,9.56655332859156,2.381323287660422,2.798640292941168,1.4995625060467759,1,0,0,0,0
10,SARS,0.5771281489208503,3.317044979904175,0.0917068491544687,0.1474,0.22913623784991222,NA,3.792669839003995,4.30921890268185,1,0,0,0,0
10,MERS,0.5808048509786764,12.389568028644991,0.26848513359712284,0,17.158627382270332,NA,19.901310134052242,7.0181175402130345,1,0,0,1,0
11,COVID-19_WT,4.693536680532499,4.79577299321735,0.02458225843377022,1,0.5523446393746329,5.575715198146509,20.92289651184085,6.266341917959885,1,0,0,0,0
11,COVID-19_D,3.6513558315217045,4.1952209310757285,0.019530257407835837,1,0.5886195278254366,4.3417699531017,4.850333214594629,4.301796676323227,1,0,0,0,0
11,COVID-19_O,7.425133175276953,3.5057818207522713,9.128637654652763e-4,0.994,0.33182677279991013,2.5211895544233984,5.184544097117945,3.5526871599053025,1,0,0,0,0
11,Ebola,2.078276237145574,18.526487343542094,0.56059750330643765,0.0024,0.31850182316119735,8.051532168464668,5.326096179389779,8.072956498023,0,1,0,1,0
11,Marburg,1.5919697478011416,9.524152824907537,0.7330101043255433,0.3232,0.5966450340757787,6.419939526762057,3.1129077815567676,6.648483236944007,0,1,0,1,0
11,Mpox,1.805035413880466,8.318683648054344,0.05483982398067567,0,0.4025900731181195,NA,2.6273518591960765,11.811694016089099,0,1,0,1,0
11,H1N1_18,3.3631288838456292,2.4708891863631877,0.01633275220212025,0,0.8392066134134776,1.441352843823737,0.5685824048368313,NA,1,0,0,0,0
11,H1N1_09,1.4782341051243848,3.518526724283175,2.2675565263849775e-4,0.0026,8.709186884778696,2.928038107049539,3.93526259992528,1.9842597881069415,1,0,0,0,0
11,SARS,3.185814376955758,15.680314286600794,0.0939836729401713,0.1764,0.20633660608513404,NA,4.876436341996873,4.717353351781792,1,0,0,0,0
11,MERS,0.307330529418705,12.867010294256676,0.38468315857437785,0,0.8975751257345101,NA,14.6703074015406,4.926106238693421,1,0,0,1,0
12,COVID-19_WT,4.029081763286857,4.870959771857091,0.028786471493223786,0,0.8348688198095848,5.474975332917841,11.54018009197384,4.390704848520896,1,0,0,0,0
12,COVID-19_D,5.620383673046514,4.195689430864131,0.00370392887118845,1,0.27410542376173375,4.410339804598117,5.869284065668615,4.1249494696477065,1,0,0,0,0
12,COVID-19_O,9.30930936504258,3.3088067665669074,0.006813626392111768,0.8176,0.007875743239376842,3.233994805550643,4.909061006537849,3.3562718174644397,1,0,0,0,0
12,Ebola,9.77484486855265,16.173067654814417,0.5732218486523679,0,0.26420122562608495,11.361316419056534,7.535688624163061,9.730459698484582,0,1,0,1,0
12,Marburg,0.16774431215007468,0.3084266347056275,0.652761631951353,0.3202,0.5691732425919639,6.279797028861214,3.253131142979238,6.119527404284295,0,1,0,1,0
12,Mpox,1.8423829120103217,14.787512774797193,0.0014533975521361677,0,0.30614805208620355,NA,6.3874164848963035,6.328297309544794,0,1,0,1,0
12,H1N1_18,1.7280417294610049,1.893253545870969,0.030447720715193964,0,0.32404031434898195,1.5716967715020487,1.0686278645519167,NA,1,0,0,0,0
12,H1N1_09,3.2252418323208394,2.1097169590615064,1.9255182758833072e-4,0.0542,9.14337640613908,2.6181730564434735,2.8140535090097827,1.634410705379148,1,0,0,0,0
12,SARS,0.8493519215705178,6.215682192395162,0.09136219512375483,0.1734,0.19417123602508796,NA,2.9193927430175814,3.850279008297037,1,0,0,0,0
12,MERS,0.8336373087459745,12.727641105411134,0.18848571720050436,NA,0.06261170714073526,NA,15.3598378681574,7.253699343335593,1,0,0,1,0
13,COVID-19_WT,3.100411891175322,4.994459807247303,0.028788011476318157,0.8852,0.4888591692683952,5.423669334021248,10.012734262461576,4.608485021643633,1,0,0,0,0
13,COVID-19_D,5.174125307793684,4.182049500847009,0.00573811927865023,0.963,0.8476701105454247,4.211431521512214,5.449239682027453,5.089459981158658,1,0,0,0,0
13,COVID-19_O,11.055806808329635,3.3048767876007004,4.751823255461351e-5,0.9936,0.47011031808811987,2.580221894779281,3.5087791177005143,3.0786991731975104,1,0,0,0,0
13,Ebola,1.5171689770395649,15.529336953678365,0.6037626864106057,0.0032,2.328896737104898,9.647258215159079,5.511946145392326,8.528504408751088,0,1,0,1,0
13,Marburg,1.6774221228818558,12.72185714885113,0.7475983358214653,0.0246,0.5708991482274396,6.564137816854766,3.2488848181665237,6.156059701458014,0,1,0,1,0
13,Mpox,1.7978850212093551,9.369691048133259,4.1289052754742736e-4,0.3852,0,NA,3.127666549556336,14.067921335972677,0,1,0,1,0
13,H1N1_18,5.570065407781413,2.487451611848524,0.03555218277075864,0.2496,0.885346327828158,1.6540748241552121,1.4530323186402887,NA,1,0,0,0,0
13,H1N1_09,1.5550979673576761,2.830197866626992,2.2161779567162938e-4,0.2036,8.134476951779103,3.010692400795227,3.0690280508263195,1.7968701107582923,1,0,0,0,0
13,SARS,1.3936200518329733,10.196300532918208,0.09210664612073824,0.1796,0.12421148088339996,NA,3.7721945360504687,3.732316217508992,1,0,0,0,0
13,MERS,0.11246535560240041,3.1685073383020432,0.36097749098077986,0,0,NA,15.209435168865173,5.9568565446228785,1,0,0,1,0
14,COVID-19_WT,3.3170931819118112,4.83914186073802,0.026553757957194543,0,0.25420189478712596,5.374659325417397,6.375407077916726,5.525918155961676,1,0,0,0,0
14,COVID-19_D,5.220324170587378,3.4286937848072587,0.004814397568574411,1,0.828459082231346,4.282928598313151,5.7517400308709945,5.1361418813671795,1,0,0,0,0
14,COVID-19_O,9.543237782816059,3.2331084020898384,0,0.9996,0.4022661359747625,2.6267962965473606,4.507261805691651,3.01138371325634,1,0,0,0,0
14,Ebola,2.052967202834784,18.40469635884982,0.5706612906932558,0,0.26679847045665445,7.369899137030286,9.75594376105519,8.488838211062253,0,1,0,1,0
14,Marburg,0.8143818618080938,10.537122447481028,0.6198872782418698,0.0198,0.5605931403651326,6.265812669776652,2.8696330543846624,6.46890870669783,0,1,0,1,0
14,Mpox,1.7314688510627354,8.566410141276942,0.1220749556408044,0.873,0.5573418496690956,NA,2.487539304334836,8.634592716303082,0,1,0,1,0
14,H1N1_18,2.9187878689237126,3.4887601871804605,0.022758282097601334,0.0928,0.9917342739242456,1.5904223495310505,0.623216709741321,NA,1,0,0,0,0
14,H1N1_09,1.803738636302536,2.9299716439098535,1.7712376172209908e-4,0.996,6.733249679500997,2.6023706382062772,4.272912396854659,1.0996754734731928,1,0,0,0,0
14,SARS,2.625552871829968,6.54317472126453,0.09486038770187981,0.128,0.28623867556592614,NA,3.014122930936048,4.194021159472689,1,0,0,0,0
14,MERS,0.8175551699553902,14.028182006788732,0.35508238346022203,0,26.334697962203684,NA,22.64595641884418,6.138379803432504,1,0,0,1,0
15,COVID-19_WT,1.8367342966485347,4.769013700071507,0.024664796182509587,0,0.4490316259153524,4.3227197657063865,13.850459554284253,4.454720440041721,1,0,0,0,0
15,COVID-19_D,5.796128105451099,4.1826692283048725,0.0054153724765172275,1,0.6886426448831968,4.482630010358272,7.322095417617381,4.507414997957505,1,0,0,0,0
15,COVID-19_O,11.523592912411836,2.971366220149272,0.0012736443514161841,0.9952,0.08941975703168971,3.3102488368538703,4.493097904098093,3.2621325258132163,1,0,0,0,0
15,Ebola,1.941260325039012,16.92903829237254,0.5754927444054767,0.003,0.23879170104758196,8.246699467981134,4.261532099634592,8.565627774554288,0,1,0,1,0
15,Marburg,1.5395212423439018,7.890061983792716,0.6903947173048647,0.024,0.5760969321515855,6.84933687112117,3.041092796154565,6.55455691155828,0,1,0,1,0
15,Mpox,1.8948713734515903,9.322030195558408,0.090725720486694,0.4022,0.5668380268156084,NA,2.43199547090761,5.914354434336571,0,1,0,1,0
15,H1N1_18,1.6060590654642164,3.319147868150099,0.02514381491475857,0.163,1.0697278024779973,1.6022039374622465,1.4253819613632963,NA,1,0,0,0,0
15,H1N1_09,1.1355489835087287,2.6975117516014198,2.2815902840176512e-4,0.997,8.514787565998663,2.8755632523464922,3.1067604720599937,1.2824053084660265,1,0,0,0,0
15,SARS,0,8.907778591946256,0.09936193628226427,0.1824,0.14061182297148297,NA,4.887288789104026,4.029478343998062,1,0,0,0,0
15,MERS,0.2846906269274885,12.855210425583458,0.4919709567919939,0,0,NA,14.259820782753286,5.5533353477784635,1,0,0,1,0
16,COVID-19_WT,2.7177421570190874,4.83101462770182,0.026120222619577593,1,0.7212642216892817,5.425557093328864,6.438708686255977,4.406187482248475,1,0,0,0,0
16,COVID-19_D,4.308869346424152,3.6866467931225957,0.005681884160295738,1,0.6288936159041789,4.343284779000454,6.9916704468801365,4.638450361850846,1,0,0,0,0
16,COVID-19_O,6.507113007915553,3.3311024249586723,3.352553949572155e-4,0.8278,0.4262963066464369,2.9548091886519274,4.345936649560873,3.5260575978443227,1,0,0,0,0
16,Ebola,1.341310603150293,16.054716093243854,0.6062490784690333,0,2.2461568134878003,8.662543965941806,5.305866178015545,8.492745579992572,0,1,0,1,0
16,Marburg,1.0884338182076085,4.919365874025136,0.690454584127096,0.0248,0.5428571754045294,7.050936676192839,2.503025102955485,11.44116876042078,0,1,0,1,0
16,Mpox,1.7346599137498924,9.132430944579214,0.024133389249464857,0,0.5684111678347157,NA,2.010289308423131,8.640644237094323,0,1,0,1,0
16,H1N1_18,0,3.4422492307414574,0.025991084688182217,0.1592,1.0012824361786334,1.5525100795252145,1.0429460964483506,NA,1,0,0,0,0
16,H1N1_09,1.63336584152564,2.887483437769534,2.036345695363979e-4,0,6.360320589070684,2.402366581148949,2.1274307071623886,1.3643312889823889,1,0,0,0,0
16,SARS,0,12.353796328541502,0.09695934719563673,0.1412,0.18488311210343583,NA,7.000084110618106,3.821454870490451,1,0,0,0,0
16,MERS,6.2607164371872175,15.728051259502918,0.4993155371040779,0,0,NA,17.340528867269082,6.136960880236253,1,0,0,1,0
17,COVID-19_WT,3.3026226514133734,4.649200579654223,0.06621303524615348,1,0.7313780729275561,5.811613691891242,17.276149538183308,3.8941698307213786,1,0,0,0,0
17,COVID-19_D,5.086786189837581,4.188358358100054,0.0050719703188731105,1,0.23350657655231483,4.457375753425024,6.9523530234640125,4.994599330261322,1,0,0,0,0
17,COVID-19_O,5.766401912878994,3.265748377326674,0.007184657087399808,0.9986,0.3562087328426432,3.013018970142479,4.241776687941804,3.235086322847424,1,0,0,0,0
17,Ebola,10.227543933258525,7.631506031425632,0.5439435260142051,0,0.3246425962185843,11.398796908625256,6.647352164265311,8.294963084835375,0,1,0,1,0
17,Marburg,1.6251787993132583,15.484273206414983,0.39455325023619664,0.3232,0.5672989187486674,6.627592740741339,2.905313003164256,11.217642298124826,0,1,0,1,0
17,Mpox,1.8048597636589552,9.01134870001005,0.07633808803057762,0.8668,0.2849773308722204,NA,7.745169562749495,5.9973023496075175,0,1,0,1,0
17,H1N1_18,2.231858315590527,3.424003196655761,0.026754085254105116,0,1.3729946521774226,1.7076554627487912,0.637538058432416,NA,1,0,0,0,0
17,H1N1_09,1.34426799011627,2.9679428403225483,1.7985933569539505e-4,0,8.15509474652402,2.657685651224331,2.719809792369863,1.6958017115006128,1,0,0,0,0
17,SARS,3.3841136704338854,10.728202113257916,0.09189943143849004,0.1886,0.19682146278740037,NA,4.4389785538581,4.107444288060862,1,0,0,0,0
17,MERS,1.268579859519289,11.73201017909268,0.2719789187648447,0,29.413355882578802,NA,15.893469188711514,8.561104938300623,1,0,0,1,0
18,COVID-19_WT,3.239372650542956,4.7320449196589465,0.038552721997754495,0.8848,0.5666730614836106,5.641837835386525,12.46358454484138,6.733996764727056,1,0,0,0,0
18,COVID-19_D,1.8120316060001747,4.192101588828876,0.006865447395542528,0.8998,0.25302834376767236,4.407638436104775,8.632340112534045,5.050183682719987,1,0,0,0,0
18,COVID-19_O,13.418726287324453,3.097248695770184,0.007098694846470708,0.9998,0.07959552455593735,2.4688007534823253,4.372869851710315,3.4339470776430887,1,0,0,0,0
18,Ebola,12.040440389213785,13.345133607368114,0.6923281401643195,0,0.642842799553819,10.6001664122321,6.5148643290621955,8.210694495916162,0,1,0,1,0
